#  E (eV)   dos(E)     Int dos(E) EFermi =   16.157 eV
 -87.103  0.0000E+00  0.0000E+00
 -87.093  0.0000E+00  0.2000E+01
 -87.083  0.0000E+00  0.2000E+01
 -87.073  0.0000E+00  0.2000E+01
 -87.063  0.0000E+00  0.2000E+01
 -87.053  0.0000E+00  0.2000E+01
 -87.043  0.0000E+00  0.2000E+01
 -87.033  0.0000E+00  0.2000E+01
 -87.023  0.0000E+00  0.2000E+01
 -87.013  0.0000E+00  0.2000E+01
 -87.003  0.0000E+00  0.2000E+01
 -86.993  0.0000E+00  0.2000E+01
 -86.983  0.0000E+00  0.2000E+01
 -86.973  0.0000E+00  0.2000E+01
 -86.963  0.0000E+00  0.2000E+01
 -86.953  0.0000E+00  0.2000E+01
 -86.943  0.0000E+00  0.2000E+01
 -86.933  0.0000E+00  0.2000E+01
 -86.923  0.0000E+00  0.2000E+01
 -86.913  0.0000E+00  0.2000E+01
 -86.903  0.0000E+00  0.2000E+01
 -86.893  0.0000E+00  0.2000E+01
 -86.883  0.0000E+00  0.2000E+01
 -86.873  0.0000E+00  0.2000E+01
 -86.863  0.0000E+00  0.2000E+01
 -86.853  0.0000E+00  0.2000E+01
 -86.843  0.0000E+00  0.2000E+01
 -86.833  0.0000E+00  0.2000E+01
 -86.823  0.0000E+00  0.2000E+01
 -86.813  0.0000E+00  0.2000E+01
 -86.803  0.0000E+00  0.2000E+01
 -86.793  0.0000E+00  0.2000E+01
 -86.783  0.0000E+00  0.2000E+01
 -86.773  0.0000E+00  0.2000E+01
 -86.763  0.0000E+00  0.2000E+01
 -86.753  0.0000E+00  0.2000E+01
 -86.743  0.0000E+00  0.2000E+01
 -86.733  0.0000E+00  0.2000E+01
 -86.723  0.0000E+00  0.2000E+01
 -86.713  0.0000E+00  0.2000E+01
 -86.703  0.0000E+00  0.2000E+01
 -86.693  0.0000E+00  0.2000E+01
 -86.683  0.0000E+00  0.2000E+01
 -86.673  0.0000E+00  0.2000E+01
 -86.663  0.0000E+00  0.2000E+01
 -86.653  0.0000E+00  0.2000E+01
 -86.643  0.0000E+00  0.2000E+01
 -86.633  0.0000E+00  0.2000E+01
 -86.623  0.0000E+00  0.2000E+01
 -86.613  0.0000E+00  0.2000E+01
 -86.603  0.0000E+00  0.2000E+01
 -86.593  0.0000E+00  0.2000E+01
 -86.583  0.0000E+00  0.2000E+01
 -86.573  0.0000E+00  0.2000E+01
 -86.563  0.0000E+00  0.2000E+01
 -86.553  0.0000E+00  0.2000E+01
 -86.543  0.0000E+00  0.2000E+01
 -86.533  0.0000E+00  0.2000E+01
 -86.523  0.0000E+00  0.2000E+01
 -86.513  0.0000E+00  0.2000E+01
 -86.503  0.0000E+00  0.2000E+01
 -86.493  0.0000E+00  0.2000E+01
 -86.483  0.0000E+00  0.2000E+01
 -86.473  0.0000E+00  0.2000E+01
 -86.463  0.0000E+00  0.2000E+01
 -86.453  0.0000E+00  0.2000E+01
 -86.443  0.0000E+00  0.2000E+01
 -86.433  0.0000E+00  0.2000E+01
 -86.423  0.0000E+00  0.2000E+01
 -86.413  0.0000E+00  0.2000E+01
 -86.403  0.0000E+00  0.2000E+01
 -86.393  0.0000E+00  0.2000E+01
 -86.383  0.0000E+00  0.2000E+01
 -86.373  0.0000E+00  0.2000E+01
 -86.363  0.0000E+00  0.2000E+01
 -86.353  0.0000E+00  0.2000E+01
 -86.343  0.0000E+00  0.2000E+01
 -86.333  0.0000E+00  0.2000E+01
 -86.323  0.0000E+00  0.2000E+01
 -86.313  0.0000E+00  0.2000E+01
 -86.303  0.0000E+00  0.2000E+01
 -86.293  0.0000E+00  0.2000E+01
 -86.283  0.0000E+00  0.2000E+01
 -86.273  0.0000E+00  0.2000E+01
 -86.263  0.0000E+00  0.2000E+01
 -86.253  0.0000E+00  0.2000E+01
 -86.243  0.0000E+00  0.2000E+01
 -86.233  0.0000E+00  0.2000E+01
 -86.223  0.0000E+00  0.2000E+01
 -86.213  0.0000E+00  0.2000E+01
 -86.203  0.0000E+00  0.2000E+01
 -86.193  0.0000E+00  0.2000E+01
 -86.183  0.0000E+00  0.2000E+01
 -86.173  0.0000E+00  0.2000E+01
 -86.163  0.0000E+00  0.2000E+01
 -86.153  0.0000E+00  0.2000E+01
 -86.143  0.0000E+00  0.2000E+01
 -86.133  0.0000E+00  0.2000E+01
 -86.123  0.0000E+00  0.2000E+01
 -86.113  0.0000E+00  0.2000E+01
 -86.103  0.0000E+00  0.2000E+01
 -86.093  0.0000E+00  0.2000E+01
 -86.083  0.0000E+00  0.2000E+01
 -86.073  0.0000E+00  0.2000E+01
 -86.063  0.0000E+00  0.2000E+01
 -86.053  0.0000E+00  0.2000E+01
 -86.043  0.0000E+00  0.2000E+01
 -86.033  0.0000E+00  0.2000E+01
 -86.023  0.0000E+00  0.2000E+01
 -86.013  0.0000E+00  0.2000E+01
 -86.003  0.0000E+00  0.2000E+01
 -85.993  0.0000E+00  0.2000E+01
 -85.983  0.0000E+00  0.2000E+01
 -85.973  0.0000E+00  0.2000E+01
 -85.963  0.0000E+00  0.2000E+01
 -85.953  0.0000E+00  0.2000E+01
 -85.943  0.0000E+00  0.2000E+01
 -85.933  0.0000E+00  0.2000E+01
 -85.923  0.0000E+00  0.2000E+01
 -85.913  0.0000E+00  0.2000E+01
 -85.903  0.0000E+00  0.2000E+01
 -85.893  0.0000E+00  0.2000E+01
 -85.883  0.0000E+00  0.2000E+01
 -85.873  0.0000E+00  0.2000E+01
 -85.863  0.0000E+00  0.2000E+01
 -85.853  0.0000E+00  0.2000E+01
 -85.843  0.0000E+00  0.2000E+01
 -85.833  0.0000E+00  0.2000E+01
 -85.823  0.0000E+00  0.2000E+01
 -85.813  0.0000E+00  0.2000E+01
 -85.803  0.0000E+00  0.2000E+01
 -85.793  0.0000E+00  0.2000E+01
 -85.783  0.0000E+00  0.2000E+01
 -85.773  0.0000E+00  0.2000E+01
 -85.763  0.0000E+00  0.2000E+01
 -85.753  0.0000E+00  0.2000E+01
 -85.743  0.0000E+00  0.2000E+01
 -85.733  0.0000E+00  0.2000E+01
 -85.723  0.0000E+00  0.2000E+01
 -85.713  0.0000E+00  0.2000E+01
 -85.703  0.0000E+00  0.2000E+01
 -85.693  0.0000E+00  0.2000E+01
 -85.683  0.0000E+00  0.2000E+01
 -85.673  0.0000E+00  0.2000E+01
 -85.663  0.0000E+00  0.2000E+01
 -85.653  0.0000E+00  0.2000E+01
 -85.643  0.0000E+00  0.2000E+01
 -85.633  0.0000E+00  0.2000E+01
 -85.623  0.0000E+00  0.2000E+01
 -85.613  0.0000E+00  0.2000E+01
 -85.603  0.0000E+00  0.2000E+01
 -85.593  0.0000E+00  0.2000E+01
 -85.583  0.0000E+00  0.2000E+01
 -85.573  0.0000E+00  0.2000E+01
 -85.563  0.0000E+00  0.2000E+01
 -85.553  0.0000E+00  0.2000E+01
 -85.543  0.0000E+00  0.2000E+01
 -85.533  0.0000E+00  0.2000E+01
 -85.523  0.0000E+00  0.2000E+01
 -85.513  0.0000E+00  0.2000E+01
 -85.503  0.0000E+00  0.2000E+01
 -85.493  0.0000E+00  0.2000E+01
 -85.483  0.0000E+00  0.2000E+01
 -85.473  0.0000E+00  0.2000E+01
 -85.463  0.0000E+00  0.2000E+01
 -85.453  0.0000E+00  0.2000E+01
 -85.443  0.0000E+00  0.2000E+01
 -85.433  0.0000E+00  0.2000E+01
 -85.423  0.0000E+00  0.2000E+01
 -85.413  0.0000E+00  0.2000E+01
 -85.403  0.0000E+00  0.2000E+01
 -85.393  0.0000E+00  0.2000E+01
 -85.383  0.0000E+00  0.2000E+01
 -85.373  0.0000E+00  0.2000E+01
 -85.363  0.0000E+00  0.2000E+01
 -85.353  0.0000E+00  0.2000E+01
 -85.343  0.0000E+00  0.2000E+01
 -85.333  0.0000E+00  0.2000E+01
 -85.323  0.0000E+00  0.2000E+01
 -85.313  0.0000E+00  0.2000E+01
 -85.303  0.0000E+00  0.2000E+01
 -85.293  0.0000E+00  0.2000E+01
 -85.283  0.0000E+00  0.2000E+01
 -85.273  0.0000E+00  0.2000E+01
 -85.263  0.0000E+00  0.2000E+01
 -85.253  0.0000E+00  0.2000E+01
 -85.243  0.0000E+00  0.2000E+01
 -85.233  0.0000E+00  0.2000E+01
 -85.223  0.0000E+00  0.2000E+01
 -85.213  0.0000E+00  0.2000E+01
 -85.203  0.0000E+00  0.2000E+01
 -85.193  0.0000E+00  0.2000E+01
 -85.183  0.0000E+00  0.2000E+01
 -85.173  0.0000E+00  0.2000E+01
 -85.163  0.0000E+00  0.2000E+01
 -85.153  0.0000E+00  0.2000E+01
 -85.143  0.0000E+00  0.2000E+01
 -85.133  0.0000E+00  0.2000E+01
 -85.123  0.0000E+00  0.2000E+01
 -85.113  0.0000E+00  0.2000E+01
 -85.103  0.0000E+00  0.2000E+01
 -85.093  0.0000E+00  0.2000E+01
 -85.083  0.0000E+00  0.2000E+01
 -85.073  0.0000E+00  0.2000E+01
 -85.063  0.0000E+00  0.2000E+01
 -85.053  0.0000E+00  0.2000E+01
 -85.043  0.0000E+00  0.2000E+01
 -85.033  0.0000E+00  0.2000E+01
 -85.023  0.0000E+00  0.2000E+01
 -85.013  0.0000E+00  0.2000E+01
 -85.003  0.0000E+00  0.2000E+01
 -84.993  0.0000E+00  0.2000E+01
 -84.983  0.0000E+00  0.2000E+01
 -84.973  0.0000E+00  0.2000E+01
 -84.963  0.0000E+00  0.2000E+01
 -84.953  0.0000E+00  0.2000E+01
 -84.943  0.0000E+00  0.2000E+01
 -84.933  0.0000E+00  0.2000E+01
 -84.923  0.0000E+00  0.2000E+01
 -84.913  0.0000E+00  0.2000E+01
 -84.903  0.0000E+00  0.2000E+01
 -84.893  0.0000E+00  0.2000E+01
 -84.883  0.0000E+00  0.2000E+01
 -84.873  0.0000E+00  0.2000E+01
 -84.863  0.0000E+00  0.2000E+01
 -84.853  0.0000E+00  0.2000E+01
 -84.843  0.0000E+00  0.2000E+01
 -84.833  0.0000E+00  0.2000E+01
 -84.823  0.0000E+00  0.2000E+01
 -84.813  0.0000E+00  0.2000E+01
 -84.803  0.0000E+00  0.2000E+01
 -84.793  0.0000E+00  0.2000E+01
 -84.783  0.0000E+00  0.2000E+01
 -84.773  0.0000E+00  0.2000E+01
 -84.763  0.0000E+00  0.2000E+01
 -84.753  0.0000E+00  0.2000E+01
 -84.743  0.0000E+00  0.2000E+01
 -84.733  0.0000E+00  0.2000E+01
 -84.723  0.0000E+00  0.2000E+01
 -84.713  0.0000E+00  0.2000E+01
 -84.703  0.0000E+00  0.2000E+01
 -84.693  0.0000E+00  0.2000E+01
 -84.683  0.0000E+00  0.2000E+01
 -84.673  0.0000E+00  0.2000E+01
 -84.663  0.0000E+00  0.2000E+01
 -84.653  0.0000E+00  0.2000E+01
 -84.643  0.0000E+00  0.2000E+01
 -84.633  0.0000E+00  0.2000E+01
 -84.623  0.0000E+00  0.2000E+01
 -84.613  0.0000E+00  0.2000E+01
 -84.603  0.0000E+00  0.2000E+01
 -84.593  0.0000E+00  0.2000E+01
 -84.583  0.0000E+00  0.2000E+01
 -84.573  0.0000E+00  0.2000E+01
 -84.563  0.0000E+00  0.2000E+01
 -84.553  0.0000E+00  0.2000E+01
 -84.543  0.0000E+00  0.2000E+01
 -84.533  0.0000E+00  0.2000E+01
 -84.523  0.0000E+00  0.2000E+01
 -84.513  0.0000E+00  0.2000E+01
 -84.503  0.0000E+00  0.2000E+01
 -84.493  0.0000E+00  0.2000E+01
 -84.483  0.0000E+00  0.2000E+01
 -84.473  0.0000E+00  0.2000E+01
 -84.463  0.0000E+00  0.2000E+01
 -84.453  0.0000E+00  0.2000E+01
 -84.443  0.0000E+00  0.2000E+01
 -84.433  0.0000E+00  0.2000E+01
 -84.423  0.0000E+00  0.2000E+01
 -84.413  0.0000E+00  0.2000E+01
 -84.403  0.0000E+00  0.2000E+01
